videoid,name,sub_category,main_category
river_08,"Time-lapse of the East River and Brooklyn Bridge under varying weather conditions, from a calm, sunny day with minor cloud presence to one with increased water ripples and partly cloudy skies. Over the video, dynamic changes in the water surface and cloud coverage illustrate the natural shifts in the environment around the river and cityscape.",river,meteorological
river_10,"Time-lapse of a river flowing through a narrow gorge. The video shows consistent water movement with variations in mist and light reflections on the surface. The river's flow remains steady, with minor changes in turbulence and mist distribution near the rocks, capturing the serene and continuous movement of the water through the natural landscape.",river,meteorological
river_11,"Time-lapse of a river in a city over a single day, starting with few boats under clear skies, then increasing boat activity as time progresses, followed by shifts and reductions in boat traffic, maintaining steady activity and clear weather throughout.",river,meteorological
river_12,"Time-lapse of a nighttime cityscape featuring an illuminated bridge and its reflections on the water. The video captures subtle changes in water surface reflections, influenced by gentle wave motion, while the bridge and city lights remain consistent throughout.",river,meteorological
river_13,"Time-lapse of a nighttime waterfront scene with a lit bridge and city skyline. Pedestrians move along the walkway, and a boat appears and moves back and forth. Over time, the pedestrian activity decreases, and by the end, the boat's lights reflect vividly on the water.",river,meteorological
river_17,"Time-lapse of a sunset over a river, starting with the sun high in the sky, progressing through deepening colors and dramatic hues as the sun nears and touches the horizon, transitioning to twilight, and ending with the sky in the deep colors of dusk.",river,meteorological
river_14,"Time-lapse of a boat traveling down a river through a lush valley: starting near a bridge, moving steadily downstream, approaching and passing under the bridge, and finally disappearing from view.",river,meteorological
river_16,"Time-lapse of a clear river scene on a sunny day showing evolving cloud patterns and increasing water ripples. From a calm start with minimal ripples and partly cloudy skies, the video captures gradual shifts in cloud positions and more pronounced water ripples, indicating a consistent breeze and dynamic weather changes throughout the sequence.",river,meteorological
river_15,"Time-lapse of a cityscape transitioning from late afternoon to early evening. The video captures overcast skies gradually shifting to dusk, with increasing artificial lighting from streetlights and buildings as natural light diminishes, marking the end of twilight and the beginning of night.",river,meteorological
river_18,"Time-lapse of a river in a forest transitioning from winter to early spring: starting with bare trees and moss-covered rocks, maintaining steady water flow throughout the sequence, with consistent elements such as fallen tree trunks and stable moss coverage marking the seasonal change.",river,meteorological
river_20,"Time-lapse of dam construction on a river: starting with initial groundwork and cranes, progressing with the emergence of new structures, increased activity, significant development, and almost completed structures, culminating in an extensively developed dam.",river,meteorological
river_19,"Time-lapse of an urban river scene over a day, showing variations in sunlight and cloud cover. The footage captures transitions from a clear, sunny sky to partly cloudy conditions, with changes in light intensity and shadows. The river and surrounding cityscape are consistently viewed, reflecting varying degrees of sunlight and shadows throughout the sequence.",river,meteorological
road_01,"Time-lapse of a busy night-time intersection: starts with cars and building lights, increasing vehicle light trails indicate continuous traffic. A bus moves through, followed by a cyclist appearing and then moving past. Consistent building illumination throughout, with intense light trails signifying heavy and dynamic traffic flow at the intersection.",road,human_creation
road_03,"Time-lapse of nighttime traffic on a highway. The sequence progresses from twilight to full night, with city lights increasingly prominent and continuous vehicle light trails becoming more defined against the darkening sky, culminating in a fully dark, illuminated cityscape with bustling traffic.",road,human_creation
road_07,"Time-lapse of nighttime highway traffic: beginning with low traffic and few light trails, increasing to higher traffic with prominent light trails, maintaining steady flow, and finally dimming light trails indicating reduced traffic volume or late night.",road,human_creation
road_04,"Time-lapse of nighttime city highway shows fluctuating traffic: starts with minimal vehicles, slight changes in parked cars, and increased movement on the highway mid-sequence, followed by a reduction in traffic and sporadic vehicle activity towards the end.",road,human_creation
road_06,"Time-lapse of highway and town transitioning from dusk to night; natural light gradually fades, with artificial lights on roads and buildings becoming increasingly prominent, culminating in a fully illuminated scene at night.",road,human_creation
road_02,"Time-lapse of multi-lane highway traffic flow showing fluctuations in density over time: starting with moderate traffic, peaking with more cars and trucks, thinning out, increasing again, and then gradually reducing to very few vehicles.",road,human_creation
road_05,"Time-lapse of a busy urban intersection at night, showing the progression of vehicle lights forming trails. Initially, cars and buses are waiting at traffic lights, followed by increasing vehicle movement, creating more pronounced and longer light trails. The sequence depicts heavy and dense traffic flow with intense light trails by the video's end.",road,human_creation
road_09,"Time-lapse of a car drifting on a racetrack: car enters, begins to drift with light smoke, smoke intensifies as the drift continues, producing dense clouds, and finally exits the frame, leaving a thick smoke trail behind.",road,human_creation
road_10,"Time-lapse of traffic on a bridge in an urban area, showing fluctuations in vehicle density. Vehicles increase and decrease periodically with noticeable yellow cabs and a white van appearing at different intervals. The traffic starts sparse, peaks with dense activity, diminishes, and steadies towards the end.",road,human_creation
road_13,"Time-lapse of a car journey illustrating various phases: starting uphill on a tree-lined approach to a bridge, transitioning through a winding forest road, moving onto a multi-lane highway, and overtaking vehicles including large trucks, passing under an overpass, and driving along straight stretches of highway with clear skies.",road,human_creation
road_12,"Time-lapse showing traffic on a multi-lane road, transitioning from heavy rush hour traffic to a quieter period and then back to moderate traffic. Initially dense, the flow gradually decreases, reaching a minimum with few vehicles before slightly increasing again, indicating a shift towards busier conditions.",road,human_creation
road_14,"Time-lapse of a wet city square at night, capturing various scenes: a red double-decker bus enters and leaves, vehicles with bright headlights pass by, the area calms with fewer vehicles, pedestrians cross, a bicycle taxi moves through, and another red double-decker bus arrives, ending with a dark vehicle entering from the right.",road,human_creation
road_15,"Time-lapse of a nighttime road journey starting at dusk: the car begins at the roadside, progresses through a dark highway with headlights visible, moves towards urban areas with increasing streetlights, and finally stops at a traffic light in a well-lit urban area with surrounding vehicles.",road,human_creation
road_16,"Time-lapse of a cityscape transitioning from dusk to night: starting with an orange sunset glow, city lights becoming prominent as the sky darkens, vehicle light trails appearing, and eventually a fully illuminated nighttime cityscape with heavy traffic and brightly lit buildings.",road,human_creation
road_17,"Time-lapse of a nighttime city drive, showing variations in speed. The journey begins with visible roads and vehicle lights, speeding up with elongated light trails, slowing down at intersections, and then accelerating again. Consistent high-speed segments feature vivid light trails, culminating in an overexposed frame.",road,human_creation
road_18,"Time-lapse of a busy highway at sunset with progressively fading light. Traffic flow increases as the scene darkens, with vehicle lights becoming prominent as twilight deepens. The final frame shows a blurred image, indicating camera focus adjustment as the night approaches.",road,human_creation
road_08,"Time-lapse of an urban street showcasing various activities: initial static vehicles and pedestrians, followed by moving yellow taxis, then a white delivery truck and black car on the road. The sequence progresses with a silver car, a traffic officer, and close-ups of pedestrians passing and crossing the street, displaying ongoing urban traffic and human activity.",road,human_creation
road_19,"Time-lapse showing nighttime activity at a highway intersection with varying traffic levels. Starting with moderate traffic, vehicle activity increases with brighter and longer light trails, peaking with intense light trails. Traffic then stabilizes and gradually decreases by the end, indicated by fewer light trails.",road,human_creation
road_11,"Time-lapse of a cityscape at night showing varying traffic patterns on a riverbank road. Initially moderate, traffic increases then decreases intermittently, as seen through the light trails of vehicles. The sequence highlights fluctuating congestion, indicating changes in vehicle movement throughout the night, wrapping up with a noticeable decline in traffic.",road,human_creation
rusting_02,"Time-lapse of a metal screw rusting: starts clean, exhibits slight discoloration, light brown rust forms, denser brown patches appear, significant orange-brown rust accumulates, rust layer thickens, rust uniformly covers the screw, and ends with an entirely rust-coated screw.",rusting,physical
rusting_01,"Time-lapse of a metal truck undergoing the rusting process: starting with initial rust patches, gradually spreading over the truck’s surface, with the rust becoming more prominent, expanding noticeably, and ultimately covering the entire truck, indicating complete oxidation by the video’s end.",rusting,physical
rusting_05,"Time-lapse of steel metal bars undergoing a rusting process: initial light rust, increasing coverage, significant expansion to orange by mid-point, further deepening to a darker orange and brown, culminating in heavy and consistent rust by the end.",rusting,physical
rusting_03,"Time-lapse of a metal screw rusting: initial signs of rust at the head and sides, spreading consistently over time, progressively covering the screw more uniformly, and concluding with the screw almost fully corroded.",rusting,physical
rusting_04,"Time-lapse of steel bars undergoing rust formation: starting with minimal rust, progressively developing spots, expanding rust coverage, and ultimately being heavily covered with extensive rust, indicating advanced oxidation.",rusting,physical
road_20,"Time-lapse of traffic flow at a busy night-time intersection, showcasing fluctuating traffic density with cars, buses, and motorcycles. A traffic officer is consistently present to regulate the traffic. The sequence highlights peak traffic, reduced density, and increased pedestrian movement under varying traffic signals.",road,human_creation
rusting_06,"Time-lapse of metal tools undergoing rusting in a solution, showing progressive rust coverage and darkening. After reaching heavy rusting, the tools are removed, cleaned in another solution, treated with protective oil, and finally organized into a protective case for storage.",rusting,physical
rusting_10,"Time-lapse of a metallic plate rusting over time, starting from a clean surface, showing the onset of tiny rust specks, progressing to noticeable rust patches, and culminating in a fully rusted plate with nearly complete rust coverage.",rusting,physical
rusting_09,"Time-lapse of a metal plate undergoing rusting over time: starting with a minimally rusted plate, then progressing with increasing rust formation and solution darkening, leading to thicker rust deposits and significant sediment formation in the solution by the end.",rusting,physical
rusting_07,"Time-lapse of a heavily rusted yellow toy truck undergoing a de-rusting process. Initially covered in rust, the truck gradually becomes cleaner over time, with noticeable progress in rust removal at each stage, culminating in an almost completely de-rusted and clean yellow toy truck by the video's end.",rusting,physical
rusting_13,"Time-lapse of two metal keys rusting under varying humidity: initial rusting noted on the right key by Day 7 at 85% RH, significant rust forming by Day 12, corrosion spalling by Day 18, and extensive rust and corrosion on the right key by Day 25, while the left key remains rust-free throughout.",rusting,physical
rusting_11,"Time-lapse of metal objects rusting over time: starting clean, showing early rust spots, spreading oxidation, prominent rust, increased coverage, widespread rust, advanced deterioration, and extensive rust and corrosion by the end.",rusting,physical
rusting_16,"Time-lapse of metal bolts and screws rusting over 90 minutes: starting clean, with rust forming lightly by 8 minutes, becoming more visible by 22 minutes, significantly increasing by 35 minutes, and reaching extensive coverage and advanced oxidation by the 90-minute mark.",rusting,physical
rusting_17,"Time-lapse of metal fasteners rusting over 4 hours: starting with minimal rust, progressing to increased rust buildup, showing significant rust formation, and finally, reaching near-complete rust coverage.",rusting,physical
rusting_12,"Time-lapse of a metal bucket rusting over time: starting pristine, with slight discoloration appearing early on, then forming mild rust patches that grow and spread. Significant rusting is seen midway, deepening in color, ultimately resulting in extensive rust coverage inside the bucket by the end.",rusting,physical
rusting_20,"Time-lapse of metal bolts rusting over several days: starting with slight rust on one bolt, progressively increasing in spread and intensity, and culminating in significant corrosion on the same bolt by the video's end.",rusting,physical
rusting_19,"Time-lapse of a metal bolt rusting in water: the bolt starts shiny, becomes submerged, and begins rusting. Over time, one bolt shows increasing rust and discoloration, while the other remains unaffected. Ultimately, the affected bolt is fully covered in a reddish-brown layer of rust.",rusting,physical
rusting_15,"Time-lapse of a metal object spanning Day 4, showing no visible rust development throughout the video. The object's surface remains unchanged, free of rust, from the beginning to the end of the sequence.",rusting,physical
rusting_14,"Time-lapse of a metallic object rusting over the course of Day 2: starting with no rust, early signs of rust after rain, progressively increasing rust coverage, and finally becoming almost entirely uniformly rusted by the end of the day.",rusting,physical
seasons_02,"Time-lapse of seasonal changes around a house over several months. Starting in late autumn with green grass and leafless trees, progressing to winter with snow coverage, transitioning through snow melting, and finally to late spring where full greenery returns, showcasing a lush, vibrant landscape.",seasons,meteorological
rusting_18,"Time-lapse of a metallic surface undergoing rusting: starting from a clear surface, liquid is sprayed to initiate rusting, orange patches form, progressing to more pronounced orange and greenish patches. Rust spreads and covers more area with mixed hues, ultimately resulting in a fully rusted surface with a uniform green layer.",rusting,physical
seasons_03,"Time-lapse depicting seasonal changes around a multi-story building and parking lot. It transitions from lush green summer foliage, through the colorful phases of fall, to a snow-covered winter scene. The video concludes with melting snow in early spring and fresh vegetation sprouting, eventually leading to late spring or early summer with clear ground and residual puddles.",seasons,meteorological
seasons_01,"Time-lapse capturing a deciduous forest transitioning through the four seasons over a year: starting with a snowy, bare winter scene, moving through early spring buds, lush summer foliage, colorful autumn leaves, and returning to winter with a frosty, night-time landscape.",seasons,meteorological
seasons_05,"Time-lapse of an urban setting transitioning through the seasons: starting with bare trees and cars in late winter, progressing through wet and leafy spring, lush summer foliage, and ending with mostly bare trees in late autumn.",seasons,meteorological
seasons_07,"Time-lapse of changing seasons over a year: starting in summer with green leaves, transitioning to autumn with yellow leaves, winter with a bare tree under cloudy skies, and ending in spring with new green foliage under a bright sky.",seasons,meteorological
seasons_10,"Time-lapse of a lake transitioning from winter to late spring/early summer, showing sequential stages from a frozen, snow-covered state to a predominantly ice-free lake with clear water, indicating seasonal change from winter through the thawing process of spring.",seasons,meteorological
seasons_08,"Time-lapse of the New York Botanical Garden illustrating the seasonal transition: starting with lush green foliage in summer, moving through the onset and depth of fall with yellowing leaves, transitioning into winter with bare branches and snow, and concluding with early spring blossoms and a return to dense summer greenery.",seasons,meteorological
seasons_09,"Time-lapse of the transition from winter to early spring: starting with heavy snowfall, progressing through gradual snow melting, revealing patches of grass, transitioning to green grass and early spring foliage taking over, and concluding with a night scene displaying day-to-night transition.",seasons,meteorological
seasons_11,"Time-lapse of a landscape transitioning from autumn to early winter: starting with a dark night, then showing a lake surrounded by a forest under overcast skies, progressing through partial freezing and snow accumulation, leading to a fully frozen, snow-covered lake, portraying the arrival of winter.",seasons,meteorological
seasons_12,"Time-lapse of a single tree experiencing seasonal changes over a year: starting with a snow-covered winter, transitioning to lush green leaves in late spring and summer, followed by yellowing leaves in early autumn, more prominent autumn foliage, bare branches in late autumn/early winter, and returning to a snow-covered winter, ending with early spring buds and melting snow.",seasons,meteorological
seasons_13,"Time-lapse of a mountain lake transitioning from winter to early spring: starting with a frozen lake at night, showing gradual thawing and cracks under daylight, revealing increasing greenery and open water, and ending with almost no ice and a green, early evening setting.",seasons,meteorological
seasons_14,"Time-lapse of a mountainous region transitioning through seasons: starting in spring with lush green landscapes, moving to early summer with vibrant foliage and a rainbow, then to bright summer. Late autumn signals the start of snow; deep winter follows with heavy snow and overcast skies, and the sequence concludes in late winter with persistent snow and darkened skies.",seasons,meteorological
seasons_04,"Time-lapse of a forest transitioning through the seasons over a year: starting with snow-covered winter scenes, moving into early spring with budding leaves, progressing into summer with dense greenery, turning into early fall with mixed foliage, and culminating in vibrant autumn colors before returning to winter.",seasons,meteorological
seasons_06,"Time-lapse of a tree transitioning through seasons: from leafless in winter, to budding in early spring, young leaves in mid-spring, denser foliage in late spring, and fully covered in green leaves by early summer.",seasons,meteorological
seasons_15,"Time-lapse of a forest's yearly cycle: starting in early autumn with green and yellowing foliage, progressing through mid-autumn, a snow-covered winter, late winter with some remaining snow, early spring with budding plants, dense greenery in late spring, full lushness of summer, and finally returning to early autumn.",seasons,meteorological
seasons_16,"Time-lapse of a backyard over a year: starting in winter with sparse snow (Frame 0), progressing to early and peak summer with lush greenery (Frames 638 and 1276), transitioning to autumn with falling leaves (Frame 2552), moving to advanced autumn with bare trees (Frame 3190), and returning to winter with light snow (Frame 3828). Early spring begins with melting snow (Frame 4469).",seasons,meteorological
seasons_17,"Time-lapse showcasing a garden's year-long seasonal transitions. It begins in winter with snow and leafless trees, shifts to early spring with melting snow and blossoms, progresses to lush summer greenery, experiences early fall with ripening fruits and color-changing leaves, moves to late fall with browning leaves and nearly bare trees, and concludes with snow-covered winter.",seasons,meteorological
seasons_19,"Time-lapse of seasonal changes in a park over one year: starting with lush trees in October, turning to bare trees by November. Winter months show frosty grounds and bare trees. By May, greenery returns, peaking in vibrant summer foliage in July and August. The video concludes with a dark screen.",seasons,meteorological
seasons_18,"Time-lapse of a landscape by a river experiencing seasonal changes: starting with autumn mist and fall colors, transitioning to a snowy winter scene, then melting into early spring greenery, and culminating in the lush, dense foliage of midsummer.",seasons,meteorological
seasons_21,"Time-lapse of a park transitioning from winter to late spring: starting with bare trees in early spring, a rainy day, emergence of light green foliage, denser greenery in mid-spring, and ending with fully developed, thick green canopies in late spring.",seasons,meteorological
seasons_20,"Time-lapse of seasonal transition from late summer to mid-autumn: dense green foliage under bright sunlight shifts to slight yellow hints, evolving to distinct yellow and orange hues. Vehicles and streetscape changes accompany the gradual leaf color transformation, with dominant orange and yellow tones signifying deep autumn by the video's end.",seasons,meteorological
seasons_22,"Time-lapse of an urban park transitioning from late summer to winter: beginning with lush green trees, then changing to yellow and orange hues in autumn, followed by predominantly brown leaves, and finally, trees become bare, with snow covering the ground in winter.",seasons,meteorological
seed_02,"Time-lapse of grass growing from moist soil to near full maturity: starts with soil, then green sprouts emerge, steadily growing taller and denser, with significant shoot development and lush, dense foliage by the end.",seed,biological
seed_01,"Time-lapse of sunflower seed germination and early growth over several days, showing the sequence from freshly prepared soil and seed planting to sprout emergence. Initial signs of growth appear on Day 3, with the shoot breaking through the soil by Day 4, and the fully emerged sprout shedding its seed coat by Day 5, ready for further leaf development.",seed,biological
seed_04,"Time-lapse of a seed's germination and initial growth: starting with moist soil, the seed germinates, leading to a small shoot emerging. The shoot continues to grow taller and more pronounced, showing clear and healthy growth progress throughout the video.",seed,biological
seasons_23,"Time-lapse of a city park transitioning from winter to mid-summer: starting with snow-covered landscapes and bare trees, progressing through the melting snow and budding trees of early spring, moving into late spring with lush green foliage, and concluding in mid-summer with dense, green trees and clear weather. Rainfall is observed in early summer.",seasons,meteorological
seed_11,"Time-lapse of a cucumber plant germinating and sprouting. The video starts with just a pile of soil, progresses to a seedling with emerging cotyledons, and continues as the plant grows taller with fully extended cotyledons. It further develops with the emergence of true leaves, showing healthy growth and increasing leaf prominence by the video's end.",seed,biological
seed_08,"Time-lapse of grass growing in an orange cat-shaped pot: beginning from no visible growth, then sprouting and progressively growing taller and denser. Grass appears trimmed at one point and then continues to regrow, eventually reaching nearly its original pre-trim height.",seed,biological
seed_06,"Time-lapse of a seed germinating and growing into a seedling: starting as a red seed in moist soil, developing a green shoot and white roots, breaking through the soil with visible seed husk, and ultimately growing into an upright seedling with broad, well-defined leaves.",seed,biological
seed_03,"Time-lapse of a plant’s germination from a seed to an early-stage seedling: starting beneath the moist soil, breaking through as a small green shoot, elongating and shedding soil debris, and finally standing upright with early leaves visible.",seed,biological
seed_05,"Time-lapse of sunflower seed germination and early growth: starting with moist soil, the seed swells and cracks, then the radicle emerges and penetrates the soil. The cotyledon pushes upward, emerging above the soil, and the seedling grows taller. Cotyledons spread apart, and initial true leaves form and expand.",seed,biological
seed_10,"Time-lapse of radish seedlings germinating and growing: starting with a single seedling emerging from the soil, additional seedlings sprouting, and all progressively growing taller. Initial leaf development is visible early on, with clear distinctive leaves forming and maturing by the video's end.",seed,biological
seed_09,"Time-lapse of plant germination and early growth stages: seeds in moist soil begin to germinate, shoot emergence progresses, cotyledons rise, open, and seedlings grow taller, leading to a prominent seedling with fully open cotyledons by the video's end.",seed,biological
seed_14,"Time-lapse of bean plants growing from the initial undisturbed soil stage, through early germination with green shoots breaking through, to significant sprout growth and formation of early leaf structures, culminating in mature plants with large, defined leaves.",seed,biological
seed_07,"Time-lapse of a lettuce seed germinating and growing into a mature plant. Initially, a seedling emerges from the soil, followed by leaves appearing and growing larger. The plant continues to develop, with some leaves turning reddish as it matures, culminating in a fully-grown plant with large green and red leaves.",seed,biological
seed_16,"Time-lapse of plant germination and growth over 16 days: starting with prepared soil, seeds soaked on Day 1, sprouts emerging on Day 5, green growth evident by Day 8, taller growth under a lamp by Day 11, expanding leaves by Day 13, denser foliage by Day 14, and reaching full maturity with a thick canopy by Day 16.",seed,biological
seed_13,"Time-lapse of a bean plant's growth from seed to mature plant over an extended period, showing stages from initial seeding in moist soil, through sprouting, root development, and leaf emergence, to a fully grown plant with a long stem and fully developed leaves.",seed,biological
seed_18,"Time-lapse of a seed germinating and growing into seedlings over 164 hours. Moist soil initially absorbs the seed, which begins to sprout and break through the soil. The seedlings' stems elongate and rise, showing significant growth at various intervals. By the end, tall seedlings with visible buds have emerged.",seed,biological
seed_15,"Time-lapse of seed germination and plant growth over 26 days: starting with seeds in moist soil on Day 1, germinating by Day 4, emerging seedlings with leaves by Day 8, taller seedlings by Day 12, denser foliage by Day 16, broader leaves by Day 19, robust plants by Day 23, and mature plants filling the frame by Day 26.",seed,biological
seed_17,"Time-lapse of seeds germinating and growing over 25 days. Initially, seeds are watered, remaining beneath the soil for three days. Small shoots emerge by Day 7, grow above the surface by Day 10, and develop small leaves by Day 14. The young plants continue growing taller and leafier, becoming well-developed with larger foliage by Day 25.",seed,biological
seed_20,"Time-lapse of sunflowers germinating and growing over 240 hours: starting with moist soil and seeds, early germination signs by 69 hours, sprouts emerging at 103 hours, taller sprouts by 137 hours, green stems visible at 172 hours, and well-developed young plants with sturdy stems and large leaves by 240 hours.",seed,biological
seed_19,"Time-lapse of a seed's germination and early growth over approximately 10 days: starting from a tiny seed on the soil surface, breaking through the soil, emerging as a young shoot with the seed coat attached, and eventually multiple seedlings at similar development stages, indicating robust growth.",seed,biological
seed_23,"Time-lapse of seed germination and initial growth over twelve days. Seeds are sown in moist soil, roots emerge by the first day, continue to grow over five days. Cotyledons push through by day six, followed by stems above the soil by day eight. By day ten, stems elongate, and seedlings develop noticeable leaves by day twelve.",seed,biological
seed_24,"Time-lapse of a seed germinating and growing into a young plant: starting with a partially buried seed, breaking seed coat, initial sprout emergence, pushing through soil, further leaf development, significant vertical growth, and ending with a sapling with fully unfolded leaves.",seed,biological
seed_12,"Time-lapse of a seed germinating and growing into a seedling over a few days: starting with moist soil, the seed begins to germinate with a small green emergence, continues to grow with green cotyledons appearing and expanding, and finally shows the cotyledons fully opened and clearly visible above the soil surface.",seed,biological
seed_28,"Time-lapse of plant seeds germinating and growing: starting with undisturbed soil, seeds sprouting into green shoots, multiple seedlings emerging, continued vertical growth with stem and leaf development, and ending with defined stems and unfolding leaves.",seed,biological
seed_25,"Time-lapse of grass seeds germinating and growing over time: starting from dry soil with scattered seeds, initial sprouting occurs, followed by multiple grass sprouts becoming visible and growing taller. The blades continue to elongate and become denser, eventually reaching substantial height and densely covering the soil surface.",seed,biological
seed_27,"Time-lapse of a seed germinating and growing over several days: starting with moist soil, showing initial sprouting, and gradual development of cotyledons, culminates with the seedling standing tall with cotyledons fully spread and the beginnings of true leaf formation.",seed,biological
seed_30,"Time-lapse of leafy vegetable seedlings growing from sown seeds to early development stages. Initial germination shows seedlings breaking through the soil, followed by gradual growth with taller stems and unfolding leaves. Seedlings continue to develop, with noticeable leaf enlargement and stem elongation, culminating in well-formed, prominently larger leaves and extended stems at the end.",seed,biological
sky_02,"Time-lapse of the sky transitioning from partly cloudy to mostly clear, showing diminishing cloud cover over time. Initially, there is significant cloud cover, which gradually reduces to just a few isolated clouds. The final view includes a high vantage of a clear sky with minimal clouds above a residential area.",sky,meteorological
sky_01,"Time-lapse of starry night showcasing Earth's rotation, featuring star trails and a landscape with a house. The star trails form and lengthen as night progresses, with the sky subtly brightening. The video's progression captures the transition from deep night to early dawn, with a noticeably brighter horizon near the end.",sky,meteorological
seed_29,"Time-lapse of sunflower seeds germinating and growing over two weeks: starting with prepared soil, tiny sprouts emerging, developing cotyledons breaking through and lifting seed coats, followed by seedlings growing taller with more open cotyledons and true leaves beginning to develop among a dense cluster of plants.",seed,biological
sky_03,"Time-lapse of cloud formation and movement: starting with scattered clouds in a blue sky, progressing to denser and darker cumulus clouds, leading to an increasingly overcast sky, and culminating in thick, dark storm clouds indicating severe weather buildup.",sky,meteorological
sky_07,"Time-lapse of clouds moving across a night sky with the moon in view. Initially, the moon is partially covered by clouds, then more obscured, later becoming mostly unobstructed before thin clouds pass by. The moon remains prominent with minimal clouds, followed by a thicker cloud covering it once again.",sky,meteorological
sky_13,"Time-lapse of the moon moving through the night sky while clouds intermittently cover and uncover it. The moon starts partially obscured, becomes more visible, and then is gradually hidden again by thickening clouds, ending almost entirely obscured.",sky,meteorological
sky_10,"Time-lapse of a sunset transitioning from a vibrant dusk to night. Starts with a colorful sky over a silhouetted treeline, gradually dimming; colors fade through stages of deepening hues. Ends with the sky turning nearly dark, signaling the onset of night.",sky,meteorological
sky_11,"Time-lapse of sunset transitioning to night: starts with the sun partially obscured by clouds, casting rays of light. The sun gradually lowers on the horizon, illuminating clouds with warm hues, then sets below the horizon, leaving a twilight sky. The sky darkens progressively, with pronounced clouds fading to a fully dark sky, signaling the onset of night.",sky,meteorological
sky_08,"Time-lapse of cloud movement in a blue sky, with the sun initially obscured. Over time, clouds shift and disperse, allowing more sunlight to pierce through, casting distinctive rays. The sequence ends with the sun becoming increasingly visible as the cloud formations thin out.",sky,meteorological
sky_12,"Time-lapse of a sunset transitioning into night: starting with the sun partially below the horizon and bright clouds, the sky gradually darkens, the contrail becomes visible, and the horizon glows with residual light until twilight, ending in complete darkness.",sky,meteorological
sky_16,"Time-lapse of late evening transitioning to deep night, starting with thick cloud coverage, progressing through a darkening sky with cloud formations illuminated by the setting sun, and ending with a dark sky showing stars and a planet.",sky,meteorological
sky_15,"Time-lapse of a sunset over mountainous landscape: starting with golden light through clouds, followed by the sun rising higher and casting rays, descending and coloring the sky intensely with oranges and reds, partially obscured by clouds, nearing the horizon with vibrant colors, and concluding with dusk setting in, city lights emerging.",sky,meteorological
sky_19,"Time-lapse of a sunset over a landscape: starting with the sun just above the horizon, progressing to deeper hues and colorful clouds, the sun nearing and dipping below the horizon, leaving a golden afterglow, deeper twilight hues, and finally, the onset of night with a darkened sky and silhouetted horizon.",sky,meteorological
sky_17,"Time-lapse of a sunset transitioning from late afternoon to twilight: begins with the sun high but obscured by clouds, progresses with increasingly vivid rays and deepening orange sky, continues as the sun touches and sets below the horizon, leaving a golden glow, and concludes with the sky darkening into twilight, with only the last traces of sunset visible.",sky,meteorological
snowstorm_01,"Time-lapse of an intense snowstorm in a residential neighborhood: early light snowfall, progressing to heavy accumulation covering cars, ground, and trees, reducing visibility. Evening and streetlights reveal substantial snow cover with some path clearing at night.",snowstorm,meteorological
snowstorm_02,"Time-lapse of a snowstorm, starting with light snowfall and gradually leading to substantial accumulation. Snow piles up on the deck, planters, and railings, visibly thickening over time. Daylight highlights the heavy coverage, which deepens until the deck and planters are almost completely buried by night, depicting the progression of the severe snowstorm.",snowstorm,meteorological
sky_18,"Time-lapse capturing the dynamic movement and transformation of cumulus clouds in the sky. Initially fluffy and scattered, the clouds gradually alter in shape and density, form larger masses, overlap, and finally appear heavier and denser by the video's end.",sky,meteorological
snowstorm_03,"Time-lapse of a snowstorm progressively covering a deck and figurine with snow: starting with initial light snow, accumulations gradually increase, burying the figurine more each time until it completely disappears under the snow, concluding with a thick blanket of snow covering the entire scene.",snowstorm,meteorological
snowstorm_04,"Time-lapse of a snowstorm heavily impacting a residential driveway, showing snow accumulation from a dry state to almost entirely burying cones and vehicles, followed by eventual snow removal, revealing the driveway and cones again.",snowstorm,meteorological
snowstorm_07,"Time-lapse of a turkey's head being gradually buried by snow during a Thanksgiving storm, starting from emerging ground visibility, then accumulating snow progressively covers the head and neck, until the head is almost entirely buried under deep snow by the end of the video.",snowstorm,meteorological
sky_20,"Time-lapse of the Milky Way rotating clockwise in the night sky. The sequence begins with visible interstellar dust clouds and progresses through significant rotational movement, showing shifting positions of stars, dust lanes, and dark regions. The central bulge of the Milky Way becomes more prominent, with detailed structures becoming clearer as the rotation continues, ending with a distinct shift from the initial view.",sky,meteorological
snowstorm_06,"Time-lapse of a snowstorm covering a stationary boat and surrounding area: from light snow at the beginning, to heavy accumulation throughout the day and night, and ending in a post-storm morning scene with the boat and surroundings thickly covered in snow under clear skies.",snowstorm,meteorological
snowstorm_08,"Time-lapse of a snowstorm progressing: snow begins to cover planters and metallic deer decorations, gradually accumulating more with each stage. By the video's end, planters are fully buried in snow as evening falls, with the background transitioning to a dark blue sky.",snowstorm,meteorological
snowstorm_09,"Time-lapse of a snowstorm, showing snow accumulating on a patio, table, and bench. Initially, there is light coverage which progressively thickens. By night, a substantial layer forms, creating distinct shapes. The accumulation continues overnight, resulting in deep snowdrifts and dome-like mounds by the return of daylight.",snowstorm,meteorological
snowstorm_05,"Time-lapse of a snowstorm transforming a grassy landscape: starts with bare grass and trees, slight white dusting begins, snow gradually increases, intensifies, and culminates in a heavily snow-covered scene.",snowstorm,meteorological
